env_step,gradient_step,elapsed_s,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
381000,23500,8406.332,6.069199,2.361367,0.563998,0.02044,1.56638,1.56638,1.292178,1.292178,0.02644,1.9e-05,0.018628,0.382958,0.090382,-0.386457,7.218126,0.976259,1.044148,32.390114,32.882622,0.65239,15360.0,1.125328,31.880251,32.449429,1.009995,1008.0,14995.331055,1024.0,1024.0,40.637505,381000,64.0,1997.2
381800,23550,8422.999,4.522187,1.19242,0.495318,0.02044,1.324399,1.324399,0.989601,0.989601,0.024859,1.6e-05,0.016621,0.38087,0.085593,-0.379101,7.050728,0.976293,1.042104,31.878706,32.335087,0.603493,15360.0,0.994817,31.389793,31.796919,0.720761,1008.0,14995.861328,1024.0,1024.0,25.428062,381800,64.0,1997.2
382600,23600,8439.925,4.838206,1.456781,0.56722,0.02044,1.288503,1.288503,0.908421,0.908421,0.02952,1.9e-05,0.015183,0.372115,0.073194,-0.362232,7.006506,0.976301,1.015499,32.785431,33.203186,0.512833,15360.0,1.152435,32.250515,32.880642,0.873512,1008.0,14995.976562,1024.0,1024.0,26.913687,382600,64.0,1997.2
383400,23650,8456.894,6.299522,2.590132,0.584058,0.02044,1.596201,1.596201,1.326801,1.326801,0.02739,1.9e-05,0.007334,0.334282,0.083378,-0.317721,6.754868,0.976308,1.030744,32.716492,32.933983,0.563209,15360.0,1.036645,32.281418,32.628677,0.812265,1008.0,14996.086914,1024.0,1024.0,28.41317,383400,64.0,1997.2
384200,23700,8473.952,6.598431,2.704508,0.555426,0.02044,1.664211,1.664211,1.383029,1.383029,0.02902,1.9e-05,0.014572,0.394482,0.07908,-0.390014,6.717976,0.976256,1.115197,33.773926,34.020058,0.531256,15360.0,1.192191,33.497814,34.019436,0.890147,1008.0,14995.294922,1024.0,1024.0,34.012115,384200,64.0,1997.2
385000,23750,8490.918,5.861346,2.211752,0.579817,0.02044,1.525019,1.525019,1.19843,1.19843,0.03702,1.6e-05,0.006926,0.427576,0.075348,-0.41378,6.918869,0.97629,0.995695,32.013565,32.152931,0.52132,15360.0,1.230649,31.814766,32.525402,1.240483,1008.0,14995.817383,1024.0,1024.0,50.749847,385000,64.0,1997.2
385800,23800,8507.709,4.836946,1.48718,0.506198,0.02044,1.398789,1.398789,1.071433,1.071433,0.018113,1.7e-05,0.008821,0.429516,0.050701,-0.418188,7.217434,0.97637,0.965664,32.876778,33.096294,0.365935,15360.0,1.033251,32.605522,32.760471,0.506895,1008.0,14997.041992,1024.0,1024.0,25.213497,385800,64.0,1997.2
386600,23850,8524.767,6.714158,2.650217,0.582112,0.02044,1.795543,1.795543,1.469239,1.469239,0.033433,1.9e-05,0.017022,0.400563,0.106803,-0.403419,7.16522,0.976273,1.096731,33.062283,33.619038,0.765264,15360.0,1.241794,32.671112,33.467026,1.124578,1008.0,14995.554688,1024.0,1024.0,48.609863,386600,64.0,1997.2
387400,23900,8541.798,4.830903,1.477335,0.550668,0.02044,1.287169,1.287169,0.958733,0.958733,0.025281,1.5e-05,0.017918,0.373675,0.093611,-0.364877,7.194773,0.97627,1.024567,32.200409,32.76601,0.673509,15360.0,1.080291,31.627781,31.865414,0.770369,1008.0,14995.511719,1024.0,1024.0,30.939697,387400,64.0,1997.2
388200,23950,8558.757,5.806744,2.160274,0.561834,0.02044,1.439272,1.439272,1.105862,1.105862,0.026932,1.8e-05,0.01549,0.341126,0.082888,-0.344801,7.294895,0.976327,1.089498,32.442806,32.825005,0.604657,15360.0,1.253364,32.067581,32.308056,0.868086,1008.0,14996.384766,1024.0,1024.0,27.520281,388200,64.0,1997.2
389000,24000,8575.617,5.741449,2.074296,0.539518,0.02044,1.53685,1.53685,1.282578,1.282578,0.029424,1.7e-05,0.005953,0.371966,0.081811,-0.377211,7.5574,0.976259,1.069265,32.178669,32.493164,0.61828,15360.0,1.138139,31.873037,31.729691,1.01511,1008.0,14995.334961,1024.0,1024.0,32.349304,389000,64.0,1997.2
389800,24050,8592.66,6.105812,2.515136,0.53597,0.02044,1.47604,1.47604,1.179323,1.179323,0.024211,1.6e-05,0.013852,0.418737,0.066541,-0.420825,7.126585,0.976278,1.050332,32.867714,33.182377,0.474208,15360.0,1.154794,32.434879,32.770279,0.700571,1008.0,14995.636719,1024.0,1024.0,47.307236,389800,64.0,1997.2
390600,24100,8609.753,5.30771,1.789602,0.47599,0.02044,1.447373,1.447373,1.159123,1.159123,0.01838,1.7e-05,0.003486,0.339463,0.06352,-0.347426,6.985565,0.976322,1.071403,33.211761,33.345875,0.443722,15360.0,1.182263,32.959389,32.950127,0.71943,1008.0,14996.305664,1024.0,1024.0,22.434708,390600,64.0,1997.2
391400,24150,8626.825,5.579993,2.0598,0.558613,0.02044,1.352757,1.352757,1.047851,1.047851,0.023178,1.7e-05,0.003877,0.290495,0.073299,-0.290514,6.913836,0.976324,1.085979,32.912197,33.089958,0.506777,15360.0,1.21084,32.48196,32.547581,0.853935,1008.0,14996.330078,1024.0,1024.0,29.093248,391400,64.0,1997.2
392200,24200,8643.752,7.269675,3.284337,0.556271,0.02044,1.803374,1.803374,1.617092,1.617092,0.02393,1.9e-05,0.009513,0.383535,0.083423,-0.37069,6.908125,0.976329,1.071188,33.421158,33.671272,0.5763,15360.0,1.147382,33.201542,33.502422,0.79673,1008.0,14996.408203,1024.0,1024.0,48.019318,392200,64.0,1997.2
393000,24250,8660.896,4.936496,1.521969,0.563732,0.02044,1.349436,1.349436,0.973279,0.973279,0.022663,1.5e-05,0.007972,0.318562,0.071835,-0.322208,6.719921,0.976326,1.000794,33.318573,33.533386,0.482724,15360.0,1.124031,33.018204,33.204304,0.754023,1008.0,14996.367188,1024.0,1024.0,28.896992,393000,64.0,1997.2
393800,24300,8677.771,6.323419,2.495711,0.630146,0.02044,1.51034,1.51034,1.298089,1.298089,0.031224,1.7e-05,0.014633,0.345375,0.081199,-0.33982,6.689285,0.976304,1.11413,33.554794,33.907417,0.543162,15360.0,1.289948,33.105709,33.535236,1.001209,1008.0,14996.033203,1024.0,1024.0,32.665428,393800,64.0,1997.2
394600,24350,8694.648,5.578007,1.740538,0.644856,0.02044,1.51816,1.51816,1.189424,1.189424,0.037667,1.5e-05,0.015224,0.350215,0.087633,-0.356403,6.794008,0.976285,1.093337,34.528023,34.912636,0.595379,15360.0,1.312121,34.133492,34.823959,1.167085,1008.0,14995.738281,1024.0,1024.0,22.269732,394600,64.0,1997.2
395400,24400,8711.611,5.912646,1.992147,0.59452,0.02044,1.667342,1.667342,1.510858,1.510858,0.037941,1.6e-05,0.022449,0.332431,0.10999,-0.333596,6.670349,0.976297,1.071405,33.782597,34.332653,0.733671,15360.0,1.258692,33.226185,33.910164,1.170223,1008.0,14995.924805,1024.0,1024.0,31.280933,395400,64.0,1997.2
396200,24450,8728.36,5.376911,1.77299,0.55909,0.02044,1.444662,1.444662,1.13886,1.13886,0.024858,1.5e-05,0.01325,0.358342,0.080438,-0.359289,6.770945,0.976273,1.065917,34.323219,34.643688,0.544641,15360.0,1.186983,33.927666,34.436878,0.829146,1008.0,14995.544922,1024.0,1024.0,20.04624,396200,64.0,1997.2
397000,24500,8745.293,7.437139,3.251788,0.64134,0.02044,1.881925,1.881925,1.654733,1.654733,0.041692,1.8e-05,0.005963,0.415147,0.077176,-0.408432,6.7325,0.976295,1.072655,33.993938,34.104828,0.51959,15360.0,1.249453,33.887165,33.767921,0.966633,1008.0,14995.882812,1024.0,1024.0,42.088852,397000,64.0,1997.2
397800,24550,8761.971,5.485505,1.650126,0.692474,0.02044,1.456175,1.456175,1.140163,1.140163,0.03854,1.5e-05,0.017552,0.38388,0.086733,-0.375529,6.881901,0.976313,1.090439,34.43729,34.82777,0.59689,15360.0,1.375603,34.096165,34.811455,1.287295,1008.0,14996.169922,1024.0,1024.0,55.759682,397800,64.0,1997.2
398600,24600,8778.798,7.378502,3.449366,0.526699,0.02044,1.819272,1.819272,1.483168,1.483168,0.026494,1.9e-05,0.010768,0.27515,0.096734,-0.284586,6.858871,0.976331,1.015248,33.890697,34.209572,0.663489,15360.0,1.182602,33.533714,33.909481,1.082227,1008.0,14996.445312,1024.0,1024.0,33.546398,398600,64.0,1997.2
399400,24650,8795.572,6.595266,2.724891,0.609701,0.02044,1.539217,1.539217,1.278343,1.278343,0.031991,1.7e-05,0.012045,0.347603,0.089304,-0.347175,7.078447,0.976308,1.106712,33.841427,34.268238,0.632131,15360.0,1.427799,33.462444,34.54472,1.525287,1008.0,14996.084961,1024.0,1024.0,42.784378,399400,64.0,1997.2
400200,24700,8837.316,5.677556,1.988295,0.563488,0.02044,1.485535,1.485535,1.249067,1.249067,0.031225,1.8e-05,0.010574,0.313349,0.073588,-0.316069,7.162529,0.976349,1.093178,33.328751,33.592018,0.527074,15360.0,1.224972,32.877304,32.901321,0.928468,1008.0,14996.716797,1024.0,1024.0,47.352249,400200,64.0,1997.2
401000,24750,8854.057,5.133164,1.457395,0.603032,0.02044,1.48136,1.48136,1.108239,1.108239,0.029277,1.5e-05,0.016752,0.345496,0.073311,-0.351295,7.268526,0.976275,1.058348,34.288242,34.688984,0.532866,15360.0,1.159002,33.675095,34.080147,0.799966,1008.0,14995.583984,1024.0,1024.0,49.130032,401000,64.0,1997.2
401800,24800,8870.82,5.024961,1.589129,0.513527,0.02044,1.380741,1.380741,1.081391,1.081391,0.018087,1.5e-05,0.014274,0.403533,0.071187,-0.394842,7.231787,0.976312,1.014462,34.128319,34.451004,0.51481,15360.0,1.181045,33.775982,33.865673,0.827562,1008.0,14996.152344,1024.0,1024.0,41.946426,401800,64.0,1997.2
402600,24850,8887.87,8.614934,4.041259,0.587434,0.02044,2.025975,2.025975,1.790048,1.790048,0.030237,1.8e-05,0.015368,0.336036,0.116678,-0.336127,7.389479,0.976304,1.231346,34.833843,35.316422,0.86219,15360.0,1.635049,34.48875,35.80941,1.846987,1008.0,14996.027344,1024.0,1024.0,50.978252,402600,64.0,1997.2
403400,24900,8904.941,4.330513,0.951535,0.567804,0.02044,1.216077,1.216077,0.838873,0.838873,0.028463,1.2e-05,0.016393,0.340841,0.07969,-0.338012,7.368855,0.976291,1.071191,34.06057,34.545765,0.587224,15360.0,1.218217,33.500748,33.705338,0.820073,1008.0,14995.829102,1024.0,1024.0,21.117546,403400,64.0,1997.2
404200,24950,8922.036,6.785815,2.912577,0.575461,0.02044,1.725283,1.725283,1.475553,1.475553,0.035012,1.7e-05,0.008565,0.405551,0.075061,-0.407893,7.451033,0.976335,0.964304,34.532581,34.741524,0.559284,15360.0,1.355519,34.326374,34.902622,1.474919,1008.0,14996.501953,1024.0,1024.0,39.737907,404200,64.0,1997.2
405000,25000,8939.196,4.5086,1.091317,0.710879,0.02044,1.225282,1.225282,0.924089,0.924089,0.040847,1.4e-05,0.0003,0.333552,0.061813,-0.326963,7.588142,0.976324,0.98226,33.742695,33.818253,0.469049,15360.0,1.185314,33.420967,33.049706,0.828501,1008.0,14996.330078,1024.0,1024.0,26.772572,405000,64.0,1997.2
405800,25050,8956.123,6.061058,2.346684,0.595838,0.02044,1.453168,1.453168,1.192726,1.192726,0.030664,1.7e-05,0.008627,0.372673,0.071321,-0.371839,7.702475,0.976377,1.071781,34.30312,34.485306,0.549349,15360.0,1.39734,34.017006,34.501701,1.196565,1008.0,14997.149414,1024.0,1024.0,25.214882,405800,64.0,1997.2
406600,25100,8973.11,6.384627,2.739295,0.554864,0.02044,1.405762,1.405762,1.107082,1.107082,0.025595,1.5e-05,0.013977,0.459667,0.067423,-0.468655,7.759233,0.976305,1.094988,34.70406,34.984444,0.52315,15360.0,1.382412,34.367302,34.901859,1.195848,1008.0,14996.045898,1024.0,1024.0,34.71529,406600,64.0,1997.2
407400,25150,8990.029,6.013458,2.293423,0.507098,0.02044,1.578876,1.578876,1.327422,1.327422,0.025554,1.6e-05,0.00297,0.390674,0.069339,-0.392511,7.989239,0.976275,1.080166,34.298759,34.451473,0.55397,15360.0,1.24199,33.918575,33.537102,0.906366,1008.0,14995.579102,1024.0,1024.0,36.329647,407400,64.0,1997.2
408200,25200,9006.898,8.013704,3.771119,0.623889,0.02044,1.992203,1.992203,1.790258,1.790258,0.036816,1.8e-05,0.013854,0.416247,0.082805,-0.413915,8.189663,0.976308,0.96996,35.228802,35.553913,0.678149,15360.0,1.410062,35.007778,36.117905,1.926182,1008.0,14996.088867,1024.0,1024.0,38.279926,408200,64.0,1997.2
409000,25250,9023.716,5.565277,2.006213,0.529306,0.02044,1.461136,1.461136,1.105295,1.105295,0.023388,1.5e-05,0.003077,0.390772,0.065855,-0.396986,8.317591,0.976327,1.031996,34.53743,34.674683,0.547759,15360.0,1.223321,34.204769,34.122135,0.926173,1008.0,14996.382812,1024.0,1024.0,32.464558,409000,64.0,1997.2
409800,25300,9040.525,7.337809,3.189838,0.553266,0.02044,1.852862,1.852862,1.636157,1.636157,0.025916,1.6e-05,0.004349,0.356074,0.087858,-0.35706,8.537712,0.976338,1.110746,35.368694,35.662411,0.750104,15360.0,1.403406,35.08252,35.586163,1.555831,1008.0,14996.556641,1024.0,1024.0,36.221256,409800,64.0,1997.2
410600,25350,9057.665,5.060215,1.703298,0.454482,0.02044,1.3617,1.3617,1.084028,1.084028,0.011887,1.4e-05,0.014288,0.402445,0.068293,-0.400366,8.466282,0.976295,1.019759,35.156853,35.564034,0.578186,15360.0,1.166926,34.568268,35.095989,0.897732,1008.0,14995.895508,1024.0,1024.0,40.080761,410600,64.0,1997.2
411400,25400,9074.86,7.147168,3.290443,0.533682,0.02044,1.731316,1.731316,1.521569,1.521569,0.023754,1.5e-05,0.008133,0.377931,0.075686,-0.373282,8.396376,0.976324,1.051841,36.305344,36.609604,0.635492,15360.0,1.127274,35.937927,36.069012,0.855851,1008.0,14996.341797,1024.0,1024.0,41.567963,411400,64.0,1997.2
412200,25450,9091.931,5.021492,1.402084,0.644505,0.02044,1.453259,1.453259,1.113893,1.113893,0.034828,1.3e-05,0.004501,0.392827,0.052509,-0.389098,8.320335,0.976338,0.974201,35.125095,35.353188,0.436895,15360.0,1.257251,34.716938,35.030388,0.919252,1008.0,14996.547852,1024.0,1024.0,32.796806,412200,64.0,1997.2
413000,25500,9109.149,6.208482,2.469869,0.516424,0.02044,1.693223,1.693223,1.40879,1.40879,0.020512,1.4e-05,0.011031,0.379432,0.069486,-0.382425,8.342516,0.976313,0.985029,35.961678,36.24852,0.579688,15360.0,1.143808,35.54863,36.090481,1.006147,1008.0,14996.167969,1024.0,1024.0,38.43512,413000,64.0,1997.2
413800,25550,9126.097,6.681715,2.759737,0.613707,0.02044,1.672912,1.672912,1.429521,1.429521,0.035805,1.5e-05,0.010519,0.363934,0.080486,-0.368764,8.539202,0.976287,1.038241,35.78912,36.13369,0.687288,15360.0,1.329558,35.337368,36.162933,1.491871,1008.0,14995.765625,1024.0,1024.0,27.33856,413800,64.0,1997.2
414600,25600,9143.269,6.82305,3.046066,0.617261,0.02044,1.702151,1.702151,1.461405,1.461405,0.032721,1.4e-05,0.005923,0.413024,0.062661,-0.3995,8.793184,0.976315,0.905731,35.887657,36.089771,0.550993,15360.0,1.184208,35.649811,35.851147,1.267945,1008.0,14996.203125,1024.0,1024.0,35.785141,414600,64.0,1997.2
415400,25650,9160.38,5.04379,1.840091,0.524661,0.02044,1.286052,1.286052,0.997776,0.997776,0.022277,1.3e-05,0.006569,0.446986,0.05097,-0.44517,8.718075,0.976278,0.909806,35.953999,36.092812,0.444359,15360.0,1.091885,35.647419,35.713078,0.873277,1008.0,14995.623047,1024.0,1024.0,48.631794,415400,64.0,1997.2
416200,25700,9177.543,6.175308,2.468513,0.540381,0.02044,1.588028,1.588028,1.317998,1.317998,0.024148,1.3e-05,0.010682,0.390083,0.064714,-0.391298,8.770851,0.97633,1.006106,36.779312,37.078281,0.5676,15360.0,1.274514,36.432137,36.841961,1.330935,1008.0,14996.429688,1024.0,1024.0,37.136795,416200,64.0,1997.2
417000,25750,9194.673,6.728625,2.705947,0.642818,0.02044,1.778333,1.778333,1.564722,1.564722,0.039977,1.5e-05,0.009638,0.334248,0.081502,-0.335395,8.712494,0.976316,0.993325,36.911919,37.384815,0.710082,15360.0,1.334301,36.447113,37.278416,1.411704,1008.0,14996.210938,1024.0,1024.0,27.353645,417000,64.0,1997.2
417800,25800,9211.758,5.736887,2.294488,0.51627,0.02044,1.49695,1.49695,1.258512,1.258512,0.022476,1.4e-05,0.002014,0.4122,0.051912,-0.40297,8.665379,0.976296,0.926845,36.487297,36.590443,0.44984,15360.0,1.100618,36.101471,36.005558,0.865244,1008.0,14995.901367,1024.0,1024.0,39.553349,417800,64.0,1997.2
418600,25850,9228.861,6.190371,2.296365,0.59094,0.02044,1.70594,1.70594,1.453193,1.453193,0.030635,1.4e-05,0.014118,0.368395,0.081262,-0.372278,8.870712,0.976324,1.010187,37.517532,37.937157,0.72085,15360.0,1.272622,36.968712,37.706059,1.295582,1008.0,14996.333008,1024.0,1024.0,33.049564,418600,64.0,1997.2
419400,25900,9245.961,5.085572,1.727339,0.49083,0.02044,1.443066,1.443066,1.138528,1.138528,0.019288,1.3e-05,0.015569,0.417791,0.067581,-0.409896,8.641033,0.976311,0.923782,37.780544,38.230217,0.583967,15360.0,1.067468,37.189392,37.835129,0.964709,1008.0,14996.134766,1024.0,1024.0,32.078506,419400,64.0,1997.2
420200,25950,9262.915,6.51002,2.70747,0.651775,0.02044,1.58469,1.58469,1.39739,1.39739,0.03641,1.3e-05,0.016179,0.328397,0.103119,-0.316384,8.352577,0.976297,0.976002,37.525402,38.210922,0.861307,15360.0,1.31665,37.007416,38.422863,1.685371,1008.0,14995.920898,1024.0,1024.0,29.062546,420200,64.0,1997.2
421000,26000,9280.064,5.432041,1.896353,0.664461,0.02044,1.551905,1.551905,1.214702,1.214702,0.036843,1.2e-05,0.000555,0.39018,0.062651,-0.394862,8.311802,0.976283,0.836494,37.885998,38.041378,0.520746,15360.0,1.02214,37.525898,37.93549,0.967383,1008.0,14995.708984,1024.0,1024.0,35.3204,421000,64.0,1997.2
421800,26050,9296.677,8.087369,4.006158,0.645521,0.02044,1.927543,1.927543,1.762913,1.762913,0.037847,1.6e-05,0.012429,0.361071,0.090372,-0.375863,8.300411,0.976327,0.922061,37.536053,37.914459,0.750127,15360.0,1.201539,37.113926,37.9244,1.4902,1008.0,14996.376953,1024.0,1024.0,46.409718,421800,64.0,1997.2
422600,26100,9313.508,6.221553,2.437362,0.615147,0.02044,1.826453,1.826453,1.571563,1.571563,0.034276,1.3e-05,0.004711,0.380593,0.07438,-0.382481,8.18996,0.976332,0.844714,37.614594,37.853172,0.609172,15360.0,0.966937,37.307251,37.53587,0.876219,1008.0,14996.460938,1024.0,1024.0,30.526932,422600,64.0,1997.2
423400,26150,9330.431,7.117274,3.114119,0.627527,0.02044,1.856945,1.856945,1.605437,1.605437,0.03275,1.5e-05,0.009046,0.363605,0.091991,-0.371585,8.362404,0.976271,0.949299,37.74765,38.151382,0.769265,15360.0,1.180675,37.369293,38.03157,1.248651,1008.0,14995.517578,1024.0,1024.0,31.545189,423400,64.0,1997.2
424200,26200,9347.403,7.704704,3.836163,0.571253,0.02044,1.822488,1.822488,1.623921,1.623921,0.029483,1.6e-05,0.007886,0.433132,0.082605,-0.433275,8.693878,0.97631,0.909922,37.41692,37.726067,0.718155,15360.0,1.181011,37.128933,37.631012,1.381989,1008.0,14996.125977,1024.0,1024.0,53.140915,424200,64.0,1997.2
425000,26250,9364.308,5.797213,2.292026,0.555259,0.02044,1.439522,1.439522,1.09229,1.09229,0.023233,1.3e-05,0.013662,0.408129,0.076685,-0.403345,8.804932,0.976294,0.984914,37.576488,38.02454,0.675206,15360.0,1.158122,36.958591,37.520885,1.005777,1008.0,14995.871094,1024.0,1024.0,29.196735,425000,64.0,1997.2
425800,26300,9406.535,6.397393,2.720246,0.582596,0.02044,1.566191,1.566191,1.336804,1.336804,0.029985,1.4e-05,0.01548,0.413686,0.075875,-0.413651,8.699871,0.976339,0.998676,37.426418,37.804031,0.660099,15360.0,1.12382,36.991825,37.230816,0.946237,1008.0,14996.563477,1024.0,1024.0,31.849241,425800,64.0,1997.2
426600,26350,9423.616,6.043272,2.445475,0.627753,0.02044,1.596523,1.596523,1.388695,1.388695,0.031337,1.2e-05,0.000345,0.493415,0.064712,-0.495086,8.821228,0.976297,0.85437,36.522934,36.635288,0.570838,15360.0,1.129043,36.424541,36.809826,1.214433,1008.0,14995.916016,1024.0,1024.0,46.689991,426600,64.0,1997.2
427400,26400,9440.519,5.596957,2.039886,0.631715,0.02044,1.433552,1.433552,1.122189,1.122189,0.0329,1.2e-05,0.011075,0.467936,0.072836,-0.477066,9.152088,0.976327,1.005323,37.13253,37.443508,0.666599,15360.0,1.0387,36.688976,36.663395,0.730058,1008.0,14996.378906,1024.0,1024.0,30.162733,427400,64.0,1997.2
428200,26450,9457.458,7.632335,3.632403,0.57574,0.02044,1.747004,1.747004,1.540151,1.540151,0.03324,1.6e-05,0.007463,0.379689,0.082343,-0.381582,9.444603,0.976296,1.066267,36.780632,37.053871,0.777696,15360.0,1.361055,36.418373,37.365192,1.904816,1008.0,14995.901367,1024.0,1024.0,37.360054,428200,64.0,1997.2
429000,26500,9474.39,4.607561,1.367772,0.539379,0.02044,1.28601,1.28601,0.943042,0.943042,0.024416,1.2e-05,0.012099,0.396153,0.060828,-0.404088,9.57209,0.976321,0.947767,36.821144,37.172722,0.582249,15360.0,1.018303,36.197098,36.33276,0.683997,1008.0,14996.296875,1024.0,1024.0,18.214792,429000,64.0,1997.2
429800,26550,9491.052,5.893591,2.401071,0.544353,0.02044,1.503755,1.503755,1.219661,1.219661,0.021436,1.2e-05,0.011566,0.501152,0.064601,-0.495267,9.325127,0.976328,0.947219,37.345543,37.687275,0.602417,15360.0,1.049373,36.815792,36.95216,0.783775,1008.0,14996.393555,1024.0,1024.0,38.641956,429800,64.0,1997.2
430600,26600,9508.209,8.253386,3.826523,0.653972,0.02044,2.153852,2.153852,1.886757,1.886757,0.038479,1.6e-05,0.008355,0.366423,0.096237,-0.370669,8.94862,0.976327,1.006504,39.349781,39.742775,0.861192,15360.0,1.227845,39.027416,40.12133,1.591096,1008.0,14996.381836,1024.0,1024.0,30.497131,430600,64.0,1997.2
431400,26650,9525.036,6.187622,2.6968,0.577218,0.02044,1.443595,1.443595,1.265358,1.265358,0.028641,1.3e-05,0.009649,0.408441,0.067826,-0.423441,8.771854,0.976307,0.967983,37.490387,37.757977,0.594959,15360.0,1.09192,37.022812,37.026642,0.887783,1008.0,14996.070312,1024.0,1024.0,52.290966,431400,64.0,1997.2
432200,26700,9541.973,5.019327,1.447363,0.600476,0.02044,1.387594,1.387594,1.056699,1.056699,0.028678,1e-05,0.012687,0.371227,0.074037,-0.36383,8.496834,0.976313,1.071671,38.430874,38.838112,0.629084,15360.0,1.134454,37.797169,38.195255,0.921475,1008.0,14996.172852,1024.0,1024.0,37.034019,432200,64.0,1997.2
433000,26750,9558.79,7.280503,3.373377,0.571102,0.02044,1.70866,1.70866,1.462308,1.462308,0.027117,1.4e-05,0.004699,0.37163,0.09085,-0.374881,8.564999,0.976309,1.049033,38.282402,38.491997,0.778129,15360.0,1.274416,37.935299,38.101284,1.327746,1008.0,14996.105469,1024.0,1024.0,55.142685,433000,64.0,1997.2
433800,26800,9575.471,5.914948,2.278014,0.547985,0.02044,1.515718,1.515718,1.156883,1.156883,0.026815,1.3e-05,0.007338,0.365047,0.070442,-0.349013,9.001083,0.976281,1.043823,38.050148,38.400528,0.634051,15360.0,1.166857,37.550007,38.063286,1.083884,1008.0,14995.673828,1024.0,1024.0,26.63055,433800,64.0,1997.2
434600,26850,9592.4,6.677281,2.848535,0.598553,0.02044,1.689162,1.689162,1.417368,1.417368,0.035518,1.3e-05,0.013377,0.336516,0.095928,-0.34048,9.302879,0.976307,0.97701,38.420284,39.019379,0.892403,15360.0,1.204291,38.014397,39.05706,1.611335,1008.0,14996.072266,1024.0,1024.0,29.966583,434600,64.0,1997.2
435400,26900,9609.412,5.208228,1.624896,0.537504,0.02044,1.437915,1.437915,1.122299,1.122299,0.025002,1.2e-05,0.003784,0.43162,0.051054,-0.424218,9.489624,0.976313,1.079901,37.586086,37.68737,0.484486,15360.0,1.199991,37.224766,37.027252,0.850883,1008.0,14996.166992,1024.0,1024.0,33.101917,435400,64.0,1997.2
436200,26950,9626.313,6.478538,2.54166,0.652242,0.02044,1.634539,1.634539,1.41583,1.41583,0.046504,1.2e-05,0.014673,0.413793,0.078961,-0.41458,9.406723,0.976288,1.067958,38.478256,38.929478,0.742768,15360.0,1.278571,38.144131,38.549278,1.395112,1008.0,14995.77832,1024.0,1024.0,39.364025,436200,64.0,1997.2
437000,27000,9643.339,6.061852,2.23769,0.619034,0.02044,1.647746,1.647746,1.459035,1.459035,0.03348,1.2e-05,0.013793,0.434647,0.076993,-0.430995,9.359241,0.976332,1.006603,38.388748,38.819317,0.720594,15360.0,1.172568,37.946095,38.549038,1.05541,1008.0,14996.458984,1024.0,1024.0,45.650467,437000,64.0,1997.2
437800,27050,9660.448,6.823128,2.979938,0.58478,0.02044,1.711688,1.711688,1.481539,1.481539,0.02975,1.2e-05,0.004641,0.408911,0.068226,-0.411646,9.484409,0.976312,0.96527,38.609669,38.842461,0.647081,15360.0,1.284006,38.367577,38.754589,1.408981,1008.0,14996.157227,1024.0,1024.0,28.990314,437800,64.0,1997.2
438600,27100,9677.549,6.514068,2.565595,0.574652,0.02044,1.749302,1.749302,1.542845,1.542845,0.033965,1.3e-05,0.004678,0.365976,0.073125,-0.373395,9.542393,0.976328,1.041839,38.893063,39.200451,0.697783,15360.0,1.275436,38.553806,38.759243,1.132021,1008.0,14996.398438,1024.0,1024.0,32.468716,438600,64.0,1997.2
439400,27150,9694.693,5.370804,1.769081,0.64588,0.02044,1.47063,1.47063,1.159672,1.159672,0.035526,1.1e-05,0.001941,0.420077,0.053713,-0.42213,9.593838,0.976334,0.973143,38.078014,38.169941,0.515318,15360.0,1.142083,37.778881,37.782036,0.881837,1008.0,14996.492188,1024.0,1024.0,44.61145,439400,64.0,1997.2
440200,27200,9711.845,6.376464,2.625137,0.530518,0.02044,1.596309,1.596309,1.310865,1.310865,0.021834,1.1e-05,0.010923,0.470453,0.074618,-0.465447,9.776985,0.976309,1.057943,39.351021,39.782116,0.729536,15360.0,1.251877,38.967731,39.722,1.247509,1008.0,14996.107422,1024.0,1024.0,30.124542,440200,64.0,1997.2
441000,27250,9728.936,6.398929,2.759911,0.630056,0.02044,1.468348,1.468348,1.206473,1.206473,0.032782,1.2e-05,0.004677,0.375769,0.076255,-0.384027,9.736794,0.976305,1.015324,37.33379,37.574867,0.742477,15360.0,1.177793,36.77734,37.013229,1.21495,1008.0,14996.051758,1024.0,1024.0,33.741879,441000,64.0,1997.2
441800,27300,9745.879,5.178289,1.617359,0.594734,0.02044,1.367698,1.367698,0.997505,0.997505,0.027725,1.2e-05,0.012442,0.361193,0.087529,-0.355914,9.618607,0.976331,1.077451,38.578194,39.11808,0.84191,15360.0,1.171313,37.946789,38.291924,0.878195,1008.0,14996.447266,1024.0,1024.0,23.208656,441800,64.0,1997.2
