env_step,gradient_step,elapsed_s,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
730600,45350,15263.331,34.750446,22.930799,0.669364,0.02044,8.610189,8.610189,8.610189,8.610189,0.031621,2e-06,0.007568,3.223279,0.021263,-3.193348,57.739876,0.976299,1.262231,111.418274,111.497154,1.227747,15360.0,1.296102,110.109077,108.95121,1.96282,1008.0,14995.958984,1024.0,1024.0,170.426712,499600,64.0,1999.3
731400,45400,15277.168,42.20644,28.882122,0.66594,0.02044,9.94977,9.94977,9.94977,9.94977,0.040188,3e-06,0.006632,4.239672,0.024044,-4.228493,57.861176,0.976318,1.293649,121.194778,121.310928,1.391216,15360.0,1.309705,120.11438,119.139023,2.52323,1008.0,14996.243164,1024.0,1024.0,176.756561,499400,64.0,1999.3
732200,45450,15290.877,36.890179,24.725937,0.679846,0.02044,8.922625,8.922625,8.922625,8.922625,0.03904,3e-06,0.032053,3.713498,0.023905,-3.694924,58.038803,0.976303,1.264924,120.259308,120.822731,1.387413,15360.0,1.173648,118.217979,117.821381,2.012715,1008.0,14996.019531,1024.0,1024.0,228.617599,499200,64.0,1999.3
733000,45500,15304.603,32.361034,21.115395,0.679517,0.02044,8.068272,8.068272,8.068272,8.068272,0.043009,3e-06,0.013335,4.1917,0.016689,-4.219492,58.305367,0.976316,1.287715,127.398605,127.513435,0.973055,15360.0,1.231773,126.052528,125.601242,1.653949,1008.0,14996.214844,1024.0,1024.0,178.229691,500000,64.0,1999.3
733800,45550,15318.306,35.482231,23.383236,0.715625,0.02044,8.797518,8.797518,8.797518,8.797518,0.044557,3e-06,0.008864,4.200695,0.017567,-4.191478,58.474319,0.976314,1.296874,124.210976,124.307793,1.027228,15360.0,1.266409,123.133499,122.527321,1.545383,1008.0,14996.185547,1024.0,1024.0,162.201492,499800,64.0,1999.3
734600,45600,15332.052,41.971416,28.491611,0.682651,0.02044,10.160215,10.160215,10.160215,10.160215,0.038563,3e-06,-0.008663,3.858553,0.021293,-3.862014,58.750938,0.976301,1.246361,113.272598,113.24147,1.250993,15360.0,1.209257,112.080391,111.114044,2.054297,1008.0,14995.982422,1024.0,1024.0,195.682343,499600,64.0,1999.3
735400,45650,15345.907,42.814663,29.675014,0.703474,0.02044,9.703169,9.703169,9.703169,9.703169,0.044769,3e-06,-0.008777,3.638183,0.033627,-3.640792,59.091927,0.976305,1.314245,113.08477,113.25235,1.987061,15360.0,1.455924,111.968727,110.369896,4.160517,1008.0,14996.047852,1024.0,1024.0,235.833176,499400,64.0,1999.3
736200,45700,15359.656,42.421078,29.233471,0.664761,0.02044,9.895354,9.895354,9.895354,9.895354,0.037444,3e-06,-0.009645,3.77226,0.020948,-3.783511,59.1017,0.976297,1.249891,113.533806,113.323235,1.238057,15360.0,1.257569,112.597107,111.409218,1.991182,1008.0,14995.921875,1024.0,1024.0,143.59494,499200,64.0,1999.3
737000,45750,15373.481,37.564186,25.298584,0.669326,0.02044,8.976413,8.976413,8.976413,8.976413,0.036202,2e-06,0.002685,3.573248,0.023132,-3.564476,59.31411,0.976311,1.303676,114.822372,114.712448,1.372026,15360.0,1.318063,113.942154,112.976814,2.34298,1008.0,14996.134766,1024.0,1024.0,157.749207,500000,64.0,1999.3
737800,45800,15387.284,38.105503,25.389896,0.700688,0.02044,9.350114,9.350114,9.350114,9.350114,0.038095,3e-06,-0.011967,2.893964,0.033172,-2.88884,59.800346,0.976311,1.322162,104.923462,104.307785,1.983727,15360.0,1.33052,104.165932,102.37587,2.825575,1008.0,14996.142578,1024.0,1024.0,172.844955,499800,64.0,1999.3
738600,45850,15401.13,45.81237,31.617481,0.778318,0.02044,10.592173,10.592173,10.592173,10.592173,0.057211,3e-06,0.013147,4.39714,0.021561,-4.395357,60.236786,0.976318,1.260314,118.701248,119.045807,1.29877,15360.0,1.570957,117.576408,119.476448,3.83898,1008.0,14996.237305,1024.0,1024.0,184.553238,499600,64.0,1999.3
739400,45900,15414.871,42.331039,29.00363,0.671765,0.02044,9.968614,9.968614,9.968614,9.968614,0.038794,3e-06,0.009472,3.90538,0.022533,-3.893358,60.4907,0.976302,1.251752,117.400635,117.584724,1.363047,15360.0,1.361699,115.938568,113.671906,2.992543,1008.0,14995.994141,1024.0,1024.0,193.740234,499400,64.0,1999.3
740200,45950,15428.667,45.008514,31.014212,0.711234,0.02044,10.622178,10.622178,10.622178,10.622178,0.050323,4e-06,0.009807,4.347471,0.025166,-4.334127,60.772179,0.976285,1.175714,113.391945,113.514542,1.529364,15360.0,1.309041,112.59761,110.915314,3.008992,1008.0,14995.740234,1024.0,1024.0,176.137573,499200,64.0,1999.3
741000,46000,15442.409,35.848389,23.704115,0.660409,0.02044,9.001148,9.001148,9.001148,9.001148,0.038132,2e-06,-0.002759,3.81498,0.019041,-3.82956,60.75354,0.976302,1.220166,116.30481,116.192833,1.156821,15360.0,1.149167,115.034531,113.940155,1.881431,1008.0,14995.996094,1024.0,1024.0,177.103134,500000,64.0,1999.3
741800,46050,15456.142,39.145317,26.559628,0.747594,0.02044,9.269327,9.269327,9.269327,9.269327,0.048527,3e-06,-0.008912,3.636242,0.024276,-3.643993,60.848717,0.976303,1.262172,115.428841,115.246361,1.47717,15360.0,1.22711,114.476379,113.824875,2.248391,1008.0,14996.015625,1024.0,1024.0,152.921997,499800,64.0,1999.3
742600,46100,15469.956,34.875378,23.514803,0.683071,0.02044,8.28601,8.28601,8.28601,8.28601,0.044011,2e-06,0.003546,3.567349,0.019327,-3.548258,61.167473,0.976305,1.178985,112.65657,112.377098,1.18221,15360.0,1.199718,111.740288,110.864296,2.284955,1008.0,14996.039062,1024.0,1024.0,196.610794,499600,64.0,1999.3
743400,46150,15483.667,34.872749,22.962551,0.72167,0.02044,8.70827,8.70827,8.70827,8.70827,0.044688,2e-06,0.009957,3.879665,0.018148,-3.878508,61.718895,0.976308,1.245784,122.711151,123.020706,1.120073,15360.0,1.110827,121.262817,120.958977,1.681013,1008.0,14996.091797,1024.0,1024.0,282.661163,499400,64.0,1999.3
744200,46200,15497.467,41.782459,28.201572,0.743546,0.02044,10.161137,10.161137,10.161137,10.161137,0.048873,3e-06,0.008322,4.414559,0.019794,-4.409075,61.891243,0.976311,1.258495,122.913353,123.167152,1.225068,15360.0,1.242796,122.019554,121.40255,2.010832,1008.0,14996.134766,1024.0,1024.0,186.374588,499200,64.0,1999.3
745000,46250,15511.249,41.129395,27.53307,0.741169,0.02044,10.170004,10.170004,10.170004,10.170004,0.051541,3e-06,0.029819,3.88714,0.022875,-3.883386,62.226059,0.976322,1.248574,122.711189,123.18634,1.42342,15360.0,1.231053,121.234062,121.328133,2.706112,1008.0,14996.307617,1024.0,1024.0,198.786331,500000,64.0,1999.3
745800,46300,15524.89,44.798996,31.257187,0.708614,0.02044,10.128686,10.128686,10.128686,10.128686,0.053314,3e-06,0.018996,3.9426,0.025604,-3.936756,62.197433,0.97631,1.220104,116.687943,117.291069,1.592511,15360.0,1.440329,115.668686,114.053482,3.725329,1008.0,14996.117188,1024.0,1024.0,221.341537,499800,64.0,1999.3
746600,46350,15538.718,39.872292,27.160389,0.70809,0.02044,9.26317,9.26317,9.26317,9.26317,0.046459,3e-06,0.011404,3.987643,0.029494,-3.968386,61.873169,0.976305,1.326997,120.504211,121.144211,1.824914,15360.0,1.51827,119.606232,118.974152,3.900842,1008.0,14996.048828,1024.0,1024.0,163.88089,499600,64.0,1999.3
747400,46400,15552.458,38.391582,25.779045,0.756384,0.02044,9.233211,9.233211,9.233211,9.233211,0.045687,2e-06,0.013442,3.947393,0.020261,-3.95995,61.667633,0.976314,1.279073,121.199371,121.302368,1.249429,15360.0,1.288886,120.362198,119.685501,1.723666,1008.0,14996.178711,1024.0,1024.0,145.90596,499400,64.0,1999.3
748200,46450,15566.255,44.253036,30.125042,0.683685,0.02044,10.706018,10.706018,10.706018,10.706018,0.036179,3e-06,0.008734,4.146443,0.019688,-4.150205,61.649529,0.976311,1.25613,123.421654,123.498901,1.213745,15360.0,1.274607,122.38974,121.66452,2.08263,1008.0,14996.130859,1024.0,1024.0,197.072281,499200,64.0,1999.3
749000,46500,15580.041,42.739166,29.13129,0.65201,0.02044,10.282902,10.282902,10.282902,10.282902,0.029896,3e-06,0.01163,3.684994,0.025152,-3.703378,61.429985,0.976301,1.273548,118.842018,118.919113,1.545088,15360.0,1.130178,117.226791,115.595741,2.376417,1008.0,14995.982422,1024.0,1024.0,160.866989,500000,64.0,1999.3
749800,46550,15593.681,44.467113,30.461479,0.712056,0.02044,10.530185,10.530185,10.530185,10.530185,0.043739,3e-06,0.005791,4.030292,0.024,-4.018692,61.484314,0.976322,1.307935,121.240456,121.341675,1.475601,15360.0,1.254027,119.920906,118.554352,2.14234,1008.0,14996.302734,1024.0,1024.0,183.517365,499800,64.0,1999.3
750600,46600,15633.991,38.465801,25.861286,0.836273,0.02044,9.092246,9.092246,9.092246,9.092246,0.063282,3e-06,0.007218,4.237068,0.024849,-4.211683,61.511955,0.9763,1.339019,124.51635,125.152481,1.528537,15360.0,1.333642,123.284103,123.238998,2.045965,1008.0,14995.962891,1024.0,1024.0,231.236328,499600,64.0,1999.3
751400,46650,15647.82,43.997395,30.109104,0.715298,0.02044,10.283709,10.283709,10.283709,10.283709,0.046746,3e-06,0.025744,4.21067,0.028761,-4.198088,61.137032,0.976311,1.347633,120.910912,121.65966,1.758336,15360.0,1.556994,119.216232,120.264236,3.514907,1008.0,14996.128906,1024.0,1024.0,164.905792,499400,64.0,1999.3
752200,46700,15661.543,40.335705,27.568436,0.706122,0.02044,9.390657,9.390657,9.390657,9.390657,0.044169,3e-06,0.007792,3.628718,0.023762,-3.623477,60.658394,0.97631,1.31311,120.779617,121.168579,1.441335,15360.0,1.300288,119.314339,119.191895,1.987931,1008.0,14996.123047,1024.0,1024.0,161.482376,499200,64.0,1999.3
753000,46750,15675.338,32.582039,21.434128,0.658716,0.02044,7.984272,7.984272,7.984272,7.984272,0.037901,2e-06,0.004525,3.19425,0.021166,-3.197797,60.606262,0.9763,1.298633,114.629982,114.744713,1.282784,15360.0,1.276319,113.319641,112.730835,1.748383,1008.0,14995.973633,1024.0,1024.0,209.579941,500000,64.0,1999.3
753800,46800,15689.063,39.340969,26.508184,0.702677,0.02044,9.364117,9.364117,9.364117,9.364117,0.041287,3e-06,0.020612,3.667129,0.028154,-3.671472,60.46714,0.976328,1.329167,121.639458,121.797859,1.702409,15360.0,1.531181,120.071205,120.796432,3.187505,1008.0,14996.404297,1024.0,1024.0,202.201965,499800,64.0,1999.3
754600,46850,15702.784,34.445221,22.623739,0.716449,0.02044,8.548121,8.548121,8.548121,8.548121,0.044352,2e-06,0.000679,3.844293,0.016913,-3.844283,60.362213,0.976312,1.294619,124.09951,123.992348,1.020888,15360.0,1.287854,123.163559,122.345665,1.612273,1008.0,14996.145508,1024.0,1024.0,218.742081,499600,64.0,1999.3
755400,46900,15716.587,37.984383,25.58383,0.729128,0.02044,9.029689,9.029689,9.029689,9.029689,0.048599,3e-06,0.016356,3.678217,0.028575,-3.682963,60.479698,0.976313,1.3022,114.295609,115.018051,1.728224,15360.0,1.332557,113.126312,113.556717,2.06853,1008.0,14996.162109,1024.0,1024.0,211.475784,499400,64.0,1999.3
756200,46950,15730.318,36.953789,24.815247,0.696762,0.02044,8.817669,8.817669,8.817669,8.817669,0.042501,3e-06,-0.002097,4.009351,0.024027,-4.020399,60.675667,0.97631,1.301458,117.304893,117.502098,1.457824,15360.0,1.408459,116.764824,116.358543,2.122342,1008.0,14996.125,1024.0,1024.0,243.596405,499200,64.0,1999.3
757000,47000,15744.133,38.246346,25.879292,0.686944,0.02044,9.012192,9.012192,9.012192,9.012192,0.039424,2e-06,0.013802,3.614517,0.022003,-3.639103,60.378227,0.976306,1.303499,114.547585,114.721024,1.328532,15360.0,1.429849,113.351273,111.504669,2.723743,1008.0,14996.060547,1024.0,1024.0,222.903458,500000,64.0,1999.3
757800,47050,15757.781,34.370621,22.750355,0.730418,0.02044,8.33835,8.33835,8.33835,8.33835,0.047307,3e-06,0.006358,3.706024,0.017831,-3.711019,59.994987,0.976319,1.295722,118.401306,118.550919,1.069756,15360.0,1.31714,117.357956,117.073326,1.584699,1008.0,14996.261719,1024.0,1024.0,179.132217,499800,64.0,1999.3
758600,47100,15771.608,39.777184,26.79797,0.707187,0.02044,9.623121,9.623121,9.623121,9.623121,0.040736,2e-06,0.00791,3.13011,0.021253,-3.108405,60.411636,0.976312,1.265951,111.430557,111.281792,1.283953,15360.0,1.307635,110.351349,109.31916,2.512788,1008.0,14996.15625,1024.0,1024.0,198.691681,499600,64.0,1999.3
759400,47150,15785.331,34.8825,22.87072,0.732599,0.02044,8.702563,8.702563,8.702563,8.702563,0.045633,3e-06,0.013486,3.820726,0.019736,-3.843506,60.46521,0.976322,1.286056,121.436417,121.751869,1.193349,15360.0,1.287932,120.141441,119.470261,1.68994,1008.0,14996.306641,1024.0,1024.0,272.233368,499400,64.0,1999.3
760200,47200,15799.127,38.878059,26.342102,0.719639,0.02044,9.112123,9.112123,9.112123,9.112123,0.048838,3e-06,0.010507,2.915932,0.030951,-2.923018,60.910103,0.976302,1.30974,105.859268,106.472008,1.885209,15360.0,1.507649,104.328033,104.24424,3.115286,1008.0,14995.994141,1024.0,1024.0,173.461319,499200,64.0,1999.3
761000,47250,15812.854,37.267559,24.440258,0.716426,0.02044,9.454548,9.454548,9.454548,9.454548,0.040489,3e-06,0.016911,4.094485,0.017042,-4.092426,60.52018,0.976294,1.290969,121.216835,121.612343,1.031396,15360.0,1.275169,119.886429,119.407005,1.482566,1008.0,14995.878906,1024.0,1024.0,165.662064,500000,64.0,1999.3
761800,47300,15826.578,36.03093,23.544058,0.677849,0.02044,9.18322,9.18322,9.183205,9.183205,0.035275,2e-06,-0.005826,3.454626,0.019017,-3.451691,60.492546,0.976315,1.287879,114.084473,113.866722,1.150399,15360.0,1.349959,113.050301,112.085236,1.685385,1008.0,14996.199219,1024.0,1024.0,205.807785,499800,64.0,1999.3
762600,47350,15840.288,35.588295,23.83379,0.711222,0.02044,8.430611,8.430611,8.430611,8.430611,0.049464,2e-06,0.00804,3.660974,0.02561,-3.653804,60.256622,0.976305,1.32626,119.574028,120.019218,1.543176,15360.0,1.382908,118.541191,117.845543,2.018939,1008.0,14996.048828,1024.0,1024.0,182.503998,499600,64.0,1999.3
763400,47400,15854.124,37.260494,24.991814,0.673739,0.02044,8.934328,8.934328,8.934318,8.934318,0.038215,2e-06,0.004802,3.734187,0.021559,-3.733378,60.474258,0.976306,1.323478,119.967834,120.029915,1.303747,15360.0,1.394857,119.099281,119.203659,1.866045,1008.0,14996.05957,1024.0,1024.0,194.621674,499400,64.0,1999.3
764200,47450,15867.87,44.420902,30.315866,0.70604,0.02044,10.576637,10.576637,10.576637,10.576637,0.039792,3e-06,0.004458,3.491989,0.024956,-3.527496,60.411812,0.976302,1.297139,112.964439,113.003708,1.507663,15360.0,1.475524,112.060753,109.977966,2.779451,1008.0,14995.992188,1024.0,1024.0,214.479752,499200,64.0,1999.3
765000,47500,15881.7,41.422806,28.740616,0.659596,0.02044,9.370268,9.370268,9.370268,9.370268,0.038251,2e-06,0.015912,4.213001,0.020236,-4.199196,60.690224,0.976308,1.28652,123.277649,123.693657,1.228129,15360.0,1.308089,121.906792,120.989014,2.092917,1008.0,14996.095703,1024.0,1024.0,214.452026,500000,64.0,1999.3
765800,47550,15895.323,40.077946,26.980873,0.682834,0.02044,9.7345,9.7345,9.7345,9.7345,0.039991,3e-06,0.017878,3.725885,0.021699,-3.712612,60.709396,0.976309,1.262886,118.51136,118.755005,1.317345,15360.0,1.350287,117.270142,117.288902,1.848419,1008.0,14996.102539,1024.0,1024.0,168.132019,499800,64.0,1999.3
766600,47600,15909.117,33.277477,21.923813,0.710926,0.02044,8.131004,8.131004,8.131004,8.131004,0.049464,3e-06,0.005952,3.536833,0.01789,-3.553067,60.860229,0.976298,1.267635,114.120071,114.347565,1.088806,15360.0,1.348687,112.98584,112.25631,1.631488,1008.0,14995.929688,1024.0,1024.0,180.268204,499600,64.0,1999.3
767400,47650,15922.831,38.698677,25.825214,0.68008,0.02044,9.52657,9.52657,9.52657,9.52657,0.034447,2e-06,0.020515,3.989423,0.0209,-3.975689,60.805473,0.976305,1.276432,118.564636,118.813286,1.270854,15360.0,1.322556,117.211143,116.014458,2.237796,1008.0,14996.044922,1024.0,1024.0,219.799164,499400,64.0,1999.3
768200,47700,15936.645,42.826099,29.235119,0.705844,0.02044,10.124551,10.124551,10.124551,10.124551,0.04236,3e-06,0.025843,4.073003,0.023506,-4.079599,61.431,0.976306,1.285719,114.805618,115.409798,1.444009,15360.0,1.387084,113.023697,113.316658,2.798643,1008.0,14996.060547,1024.0,1024.0,211.085571,499200,64.0,1999.3
769000,47750,15950.379,40.263493,27.06584,0.726994,0.02044,9.731586,9.731586,9.731586,9.731586,0.046056,2e-06,0.014096,3.801381,0.023013,-3.811304,61.714516,0.97631,1.314051,112.442291,112.782303,1.420208,15360.0,1.391078,111.283752,111.355515,2.078841,1008.0,14996.117188,1024.0,1024.0,174.167236,500000,64.0,1999.3
769800,47800,15964.096,43.349792,29.91267,0.841893,0.02044,9.842819,9.842819,9.842819,9.842819,0.070868,3e-06,0.00525,4.579251,0.022011,-4.568148,60.785995,0.97631,1.314103,132.486115,132.562408,1.337973,15360.0,1.427796,131.87468,130.059067,2.7809,1008.0,14996.126953,1024.0,1024.0,139.392319,499800,64.0,1999.3
770600,47850,15977.9,41.325008,27.872429,0.729722,0.02044,9.934123,9.934123,9.934123,9.934123,0.047929,3e-06,0.009776,4.3152,0.024349,-4.3182,60.916603,0.976303,1.322376,126.575333,126.734032,1.483238,15360.0,1.475769,125.465576,123.989632,3.34014,1008.0,14996.017578,1024.0,1024.0,187.572678,499600,64.0,1999.3
771400,47900,15991.627,41.764942,28.728123,0.619248,0.02044,9.715151,9.715151,9.715151,9.715151,0.028616,2e-06,0.012778,3.670563,0.022957,-3.667231,60.7967,0.976309,1.292679,115.03138,115.261055,1.395735,15360.0,1.350023,113.79837,113.87809,1.919751,1008.0,14996.109375,1024.0,1024.0,192.88176,499400,64.0,1999.3
772200,47950,16005.443,38.764679,26.227655,0.718855,0.02044,9.14662,9.14662,9.14662,9.14662,0.052112,2e-06,0.011377,4.546069,0.021128,-4.55055,60.625923,0.976306,1.314826,125.936325,126.533127,1.280883,15360.0,1.367477,125.081062,125.269623,1.872442,1008.0,14996.058594,1024.0,1024.0,185.253601,499200,64.0,1999.3
773000,48000,16019.145,39.697887,26.741428,0.822396,0.02044,9.452169,9.452169,9.452169,9.452169,0.069224,3e-06,-0.004535,4.619029,0.020152,-4.596344,59.820946,0.976302,1.305421,128.888351,129.022537,1.205527,15360.0,1.384502,128.259811,128.421097,1.966988,1008.0,14996.003906,1024.0,1024.0,171.838226,500000,64.0,1999.3
773800,48050,16032.88,35.64901,23.734337,0.638789,0.02044,8.74708,8.74708,8.74708,8.74708,0.038044,2e-06,0.016946,3.875329,0.01746,-3.858681,60.544937,0.976295,1.243183,124.911201,125.288109,1.057116,15360.0,1.245089,123.372498,122.637749,1.838972,1008.0,14995.894531,1024.0,1024.0,163.607712,499800,64.0,1999.3
774600,48100,16046.616,36.802227,24.362152,0.727741,0.02044,9.099639,9.099639,9.099639,9.099639,0.046251,3e-06,0.017065,3.23449,0.025683,-3.243401,59.711899,0.976325,1.246356,117.643814,118.237328,1.533578,15360.0,1.396228,116.355133,116.146942,2.181427,1008.0,14996.349609,1024.0,1024.0,139.518524,499600,64.0,1999.3
775400,48150,16086.832,43.883907,30.012753,0.697359,0.02044,10.40799,10.40799,10.40799,10.40799,0.041261,3e-06,0.024832,4.071845,0.02741,-4.073807,59.824013,0.976303,1.272258,113.221558,113.863152,1.639759,15360.0,1.358265,111.936501,111.063019,2.008246,1008.0,14996.019531,1024.0,1024.0,243.466263,499400,64.0,1999.3
776200,48200,16100.597,46.447617,32.148323,0.735866,0.02044,10.709785,10.709785,10.709785,10.709785,0.054367,3e-06,0.034819,4.35821,0.029919,-4.386654,58.312675,0.976318,1.325865,130.399536,130.901352,1.744678,15360.0,1.338467,129.004776,129.352859,2.828263,1008.0,14996.245117,1024.0,1024.0,205.39415,499200,64.0,1999.3
777000,48250,16114.417,38.364887,26.047138,0.732332,0.02044,8.992938,8.992938,8.992938,8.992938,0.052803,3e-06,0.012956,3.786466,0.026431,-3.78253,57.722572,0.976301,1.241535,124.335098,124.581917,1.525683,15360.0,1.39418,123.384384,122.821091,2.73082,1008.0,14995.980469,1024.0,1024.0,197.450897,500000,64.0,1999.3
777800,48300,16128.14,35.305016,23.505182,0.648498,0.02044,8.678326,8.678326,8.678326,8.678326,0.036961,2e-06,0.027548,3.284621,0.033236,-3.314936,58.417213,0.976313,1.218362,122.204124,123.382439,1.941562,15360.0,1.129417,120.201889,120.278824,1.984569,1008.0,14996.164062,1024.0,1024.0,249.943649,499800,64.0,1999.3
778600,48350,16141.847,41.665894,28.277912,0.789999,0.02044,9.987997,9.987997,9.987997,9.987997,0.048288,3e-06,0.001314,3.731048,0.027802,-3.714036,56.771629,0.97631,1.219667,123.24099,123.32222,1.57839,15360.0,1.232556,122.093124,122.236732,2.038693,1008.0,14996.113281,1024.0,1024.0,210.145477,499600,64.0,1999.3
779400,48400,16155.662,45.132812,30.656755,0.707919,0.02044,10.991552,10.991552,10.991552,10.991552,0.045687,2e-06,0.030329,4.025095,0.03602,-4.022995,56.66423,0.976312,1.265981,125.642258,126.770447,2.041052,15360.0,1.202264,123.67926,123.025711,2.446275,1008.0,14996.152344,1024.0,1024.0,209.284775,499400,64.0,1999.3
780200,48450,16169.39,44.59396,30.859854,0.693094,0.02044,10.301113,10.301113,10.301113,10.301113,0.043907,2e-06,0.028607,4.346632,0.024898,-4.336096,56.11058,0.976305,1.273377,129.534607,130.013702,1.397051,15360.0,1.2912,127.943565,127.183914,2.424455,1008.0,14996.045898,1024.0,1024.0,215.890976,499200,64.0,1999.3
781000,48500,16183.179,41.462559,28.308979,0.747791,0.02044,9.754658,9.754658,9.754658,9.754658,0.050891,3e-06,0.012075,2.781621,0.0407,-2.806111,56.340302,0.976315,1.279029,115.066681,115.940598,2.29303,15360.0,1.21373,113.045502,113.422859,2.672324,1008.0,14996.203125,1024.0,1024.0,143.345795,500000,64.0,1999.3
781800,48550,16196.913,42.853245,29.877766,0.767805,0.02044,9.62911,9.62911,9.62911,9.62911,0.055036,2e-06,0.003932,4.016023,0.023911,-4.027049,55.566032,0.976305,1.225749,126.113968,126.472221,1.328662,15360.0,1.218451,125.107002,124.686363,1.966383,1008.0,14996.047852,1024.0,1024.0,189.703552,499800,64.0,1999.3
782600,48600,16210.716,44.2976,29.847095,0.740836,0.02044,10.926855,10.926855,10.926855,10.926855,0.049316,3e-06,0.022286,2.715086,0.034282,-2.707444,54.819801,0.97632,1.241826,118.302681,118.65004,1.879346,15360.0,1.351916,116.708771,116.00943,3.146775,1008.0,14996.28125,1024.0,1024.0,191.132309,499600,64.0,1999.3
783400,48650,16224.469,38.36478,25.483341,0.67915,0.02044,9.555157,9.555157,9.555157,9.555157,0.038527,2e-06,0.017093,3.34415,0.02976,-3.344948,53.395119,0.976309,1.260415,124.788513,125.481422,1.589062,15360.0,1.31222,123.256081,123.379288,2.313653,1008.0,14996.104492,1024.0,1024.0,207.640518,499400,64.0,1999.3
784200,48700,16238.29,41.103798,27.850115,0.708328,0.02044,9.854891,9.854891,9.854891,9.854891,0.045177,2e-06,0.016319,4.139768,0.022397,-4.128255,53.113556,0.976313,1.288453,129.557404,130.022141,1.189609,15360.0,1.265868,128.306488,127.980194,1.623106,1008.0,14996.169922,1024.0,1024.0,225.208328,499200,64.0,1999.3
785000,48750,16252.097,37.102947,24.898479,0.689778,0.02044,8.914412,8.914412,8.914412,8.914412,0.040252,3e-06,0.002867,2.766406,0.030438,-2.765418,51.769562,0.976317,1.286364,123.704224,124.224792,1.575766,15360.0,1.330559,122.384521,121.272652,2.295212,1008.0,14996.227539,1024.0,1024.0,203.453278,500000,64.0,1999.3
785800,48800,16265.748,39.265469,26.347324,0.631231,0.02044,9.643538,9.643538,9.643538,9.643538,0.030074,3e-06,0.003272,2.035836,0.03152,-2.05474,50.220047,0.976316,1.246789,118.285194,118.216118,1.582918,15360.0,1.361732,116.908684,115.653435,2.294136,1008.0,14996.212891,1024.0,1024.0,161.598312,499800,64.0,1999.3
786600,48850,16279.565,40.105808,27.058651,0.757897,0.02044,9.618795,9.618795,9.618795,9.618795,0.044591,3e-06,0.016549,2.80323,0.030355,-2.797637,50.803284,0.976297,1.279055,123.01812,123.202629,1.542129,15360.0,1.308464,121.637108,120.764099,2.231433,1008.0,14995.925781,1024.0,1024.0,157.06398,499600,64.0,1999.3
787400,48900,16293.279,34.431915,22.802603,0.74041,0.02044,8.29566,8.29566,8.29566,8.29566,0.051975,2e-06,0.011012,4.226526,0.017605,-4.237335,50.448891,0.976309,1.324311,135.108673,135.12326,0.888129,15360.0,1.359716,134.493301,134.365799,1.578632,1008.0,14996.107422,1024.0,1024.0,185.79245,499400,64.0,1999.3
788200,48950,16307.092,41.02639,27.841782,0.736458,0.02044,9.758785,9.758785,9.758785,9.758785,0.05409,2e-06,0.017539,2.984353,0.027933,-2.977111,49.162239,0.976311,1.261847,128.305618,128.874741,1.373253,15360.0,1.378844,126.691513,127.025818,2.858279,1008.0,14996.130859,1024.0,1024.0,172.299377,499200,64.0,1999.3
789000,49000,16320.822,38.352085,25.834476,0.770105,0.02044,9.130181,9.130181,9.130181,9.130181,0.056402,2e-06,0.0088,3.389952,0.022065,-3.40836,49.543854,0.976305,1.280759,127.989883,128.336044,1.093179,15360.0,1.314354,126.974129,126.577652,1.789023,1008.0,14996.037109,1024.0,1024.0,175.683823,500000,64.0,1999.3
789800,49050,16334.557,38.138336,25.785927,0.704919,0.02044,9.028515,9.028515,9.028515,9.028515,0.043582,2e-06,0.011152,2.897758,0.028203,-2.886544,49.250488,0.97631,1.271173,126.998627,127.370354,1.38902,15360.0,1.377859,125.908073,125.207458,1.711578,1008.0,14996.126953,1024.0,1024.0,191.426819,499800,64.0,1999.3
790600,49100,16348.38,36.63081,24.293844,0.811089,0.02044,8.873842,8.873842,8.873842,8.873842,0.059461,2e-06,0.011434,3.281315,0.032075,-3.307909,48.093498,0.976306,1.316378,131.362823,132.099838,1.542578,15360.0,1.388005,129.457352,130.376556,2.723036,1008.0,14996.064453,1024.0,1024.0,148.804947,499600,64.0,1999.3
791400,49150,16362.105,43.01638,29.55932,0.717993,0.02044,9.960367,9.960367,9.960367,9.960367,0.047338,3e-06,0.015327,2.760211,0.033619,-2.765049,48.456352,0.976308,1.291264,122.563416,122.734978,1.62904,15360.0,1.518768,121.354729,119.684433,2.971596,1008.0,14996.095703,1024.0,1024.0,156.945145,499400,64.0,1999.3
792200,49200,16375.907,33.10125,21.971031,0.662413,0.02044,7.968483,7.968483,7.968483,7.968483,0.04034,2e-06,0.010751,3.542351,0.019045,-3.548602,48.524582,0.976306,1.275,131.049408,131.251495,0.924141,15360.0,1.32094,129.827759,129.745605,1.459958,1008.0,14996.054688,1024.0,1024.0,148.393311,499200,64.0,1999.3
